Zm00001d027230	Zm00001eb000010
Zm00001d047193	chr9_125205369_125206040_+
Zm00001d047194	Zm00001eb392340
Zm00001d047195	Zm00001eb392350
Zm00001d047199	Zm00001eb392360
Zm00001d047200	Zm00001eb392360
Zm00001d047201	Zm00001eb392370
Zm00001d047202	Zm00001eb392380
Zm00001d047203	Zm00001eb392390
Zm00001d047204	Zm00001eb392400
Zm00001d047205	chr9_125585840_125586199_-
Zm00001d047207	Zm00001eb392420
Zm00001d047208	Zm00001eb392430
Zm00001d047209	Zm00001eb392440
Zm00001d047210	Zm00001eb392450
Zm00001d014031	chr9_125814604_125814945_-
Zm00001d047211	Zm00001eb392460
Zm00001d047212	Zm00001eb392470
Zm00001d047214	Zm00001eb392490
Zm00001d047215	chr9_126117930_126122455_-
Zm00001d047216	Zm00001eb392530
Zm00001d047217	Zm00001eb392560
Zm00001d047218	Zm00001eb392570
Zm00001d047220	Zm00001eb392580
Zm00001d047222	Zm00001eb392600
Zm00001d047223	Zm00001eb392610
Zm00001d047224	chr9_126521316_126549538_-
Zm00001d047226	Zm00001eb392620
Zm00001d047228	chr9_126674576_126676839_-
Zm00001d047231	Zm00001eb392630
Zm00001d047232	chr9_127072880_127073170_+
Zm00001d047233	chr9_127094632_127095186_-
Zm00001d047234	Zm00001eb392640
Zm00001d047235	Zm00001eb392650
Zm00001d047236	Zm00001eb392660
Zm00001d047238	Zm00001eb392680
Zm00001d047239	Zm00001eb392700
Zm00001d047240	Zm00001eb392710
Zm00001d047241	Zm00001eb392730
Zm00001d047242	Zm00001eb392740
Zm00001d047243	chr9_127501069_127502969_+
Zm00001d047245	Zm00001eb392750
Zm00001d047245	Zm00001eb392770
Zm00001d047247	Zm00001eb392800
Zm00001d047248	Zm00001eb392810
Zm00001d047249	Zm00001eb392820
Zm00001d047250	Zm00001eb392830
Zm00001d047251	Zm00001eb392860
Zm00001d047251	Zm00001eb392850
Zm00001d047252	Zm00001eb392870
Zm00001d047253	Zm00001eb392880
Zm00001d047255	Zm00001eb392890
Zm00001d047256	Zm00001eb392900
Zm00001d047257	chr9_128155937_128159795_-
Zm00001d047258	chr9_128183724_128183741_-
Zm00001d047259	Zm00001eb392910
Zm00001d047261	Zm00001eb392940
Zm00001d047262	Zm00001eb392950
Zm00001d047263	Zm00001eb392960
Zm00001d047265	Zm00001eb392970
Zm00001d047266	Zm00001eb392980
Zm00001d047267	chr9_128535547_128536645_+
Zm00001d047268	Zm00001eb392990
Zm00001d047269	Zm00001eb393000
Zm00001d047271	Zm00001eb393010
Zm00001d047272	Zm00001eb393020
Zm00001d047273	Zm00001eb393040
Zm00001d047274	Zm00001eb393050
Zm00001d047275	Zm00001eb393060
Zm00001d047276	Zm00001eb393070
Zm00001d047278	Zm00001eb393100
Zm00001d047279	Zm00001eb393110
Zm00001d047281	chr9_129064123_129065038_+
Zm00001d047282	Zm00001eb393120
Zm00001d047283	Zm00001eb393130
Zm00001d047285	chr9_129113852_129120553_+
Zm00001d047287	chr9_129292449_129293401_+
Zm00001d047288	chr9_129297362_129297970_+
Zm00001d047289	Zm00001eb393140
Zm00001d047290	Zm00001eb393150
Zm00001d047292	Zm00001eb393170
Zm00001d047293	Zm00001eb393180
Zm00001d047295	Zm00001eb393190
Zm00001d047296	Zm00001eb393200
Zm00001d047298	Zm00001eb393210
Zm00001d047299	Zm00001eb393220
Zm00001d047299	Zm00001eb393230
Zm00001d047300	Zm00001eb393240
Zm00001d047301	chr9_129717849_129727064_-
Zm00001d047302	Zm00001eb393250
Zm00001d047303	Zm00001eb393270
Zm00001d047306	Zm00001eb393280
Zm00001d047307	Zm00001eb393290
Zm00001d047309	Zm00001eb393300
Zm00001d047310	Zm00001eb393310
Zm00001d047311	chr9_129978585_129981153_-
Zm00001d047312	chr9_129981111_129981458_+
Zm00001d047311	chr9_129981199_129981282_-
Zm00001d047312	chr9_129981570_129981734_+
Zm00001d047311	chr9_129981970_129982281_-
Zm00001d047313	Zm00001eb393320
Zm00001d047316	Zm00001eb393360
Zm00001d047317	Zm00001eb393370
Zm00001d047318	chr9_130127335_130136281_+
Zm00001d047320	Zm00001eb393380
Zm00001d047323	Zm00001eb393410
Zm00001d047324	Zm00001eb393420
Zm00001d047325	Zm00001eb393430
Zm00001d047326	chr9_130338749_130339117_+
Zm00001d047327	chr9_130338844_130339275_-
Zm00001d047329	Zm00001eb393450
Zm00001d047330	Zm00001eb393460
Zm00001d047331	Zm00001eb393470
Zm00001d047332	chr9_130418213_130418969_-
Zm00001d047333	Zm00001eb393480
Zm00001d047334	Zm00001eb393490
Zm00001d047335	Zm00001eb393500
Zm00001d047338	chr9_130606791_130615473_+
Zm00001d047339	Zm00001eb393510
Zm00001d047340	Zm00001eb393530
Zm00001d047342	chr9_130668818_130669786_+
Zm00001d047345	Zm00001eb393560
Zm00001d047346	Zm00001eb393580
Zm00001d047347	Zm00001eb393590
Zm00001d047347	Zm00001eb393600
Zm00001d047349	Zm00001eb393610
Zm00001d047350	Zm00001eb393620
Zm00001d047351	Zm00001eb393630
Zm00001d047352	Zm00001eb393640
Zm00001d047353	Zm00001eb393650
Zm00001d047354	Zm00001eb393660
Zm00001d047355	Zm00001eb393670
Zm00001d047356	Zm00001eb393670
Zm00001d047974	chr9_131117343_131117743_+
Zm00001d047358	Zm00001eb393680
Zm00001d047359	Zm00001eb393690
Zm00001d047361	Zm00001eb393710
Zm00001d047362	Zm00001eb393720
Zm00001d047363	chr9_131407497_131407796_-
Zm00001d047364	Zm00001eb393730
Zm00001d047366	chr9_131509959_131514202_-
Zm00001d047367	Zm00001eb393760
Zm00001d047368	Zm00001eb393770
Zm00001d047369	Zm00001eb393780
Zm00001d047371	chr9_131655667_131656107_+
Zm00001d047372	Zm00001eb393830
Zm00001d047373	Zm00001eb393840
Zm00001d047374	Zm00001eb393850
Zm00001d047375	chr9_131739970_131745230_-
Zm00001d047376	chr9_131763342_131766646_-
Zm00001d047378	Zm00001eb393860
Zm00001d047379	chr9_131871241_131872504_-
Zm00001d047382	Zm00001eb393900
Zm00001d047383	chr9_131999405_132002070_-
Zm00001d047384	Zm00001eb393910
Zm00001d047385	Zm00001eb393920
Zm00001d047386	chr9_132099834_132103097_+
Zm00001d047387	chr9_132105605_132105823_+
Zm00001d047388	Zm00001eb393930
Zm00001d047389	Zm00001eb393940
Zm00001d047390	chr9_132279513_132279755_+
Zm00001d047394	chr9_132310321_132311458_-
Zm00001d047392	Zm00001eb393970
Zm00001d047395	Zm00001eb393990
Zm00001d047396	Zm00001eb394010
Zm00001d047397	Zm00001eb394030
Zm00001d047398	Zm00001eb394040
Zm00001d047399	Zm00001eb394050
Zm00001d047400	chr9_132465806_132466741_+
Zm00001d047401	Zm00001eb394060
Zm00001d047402	Zm00001eb394070
Zm00001d047403	Zm00001eb394080
Zm00001d047404	Zm00001eb394100
Zm00001d047405	chr9_132720117_132720697_-
Zm00001d047407	Zm00001eb394110
Zm00001d047408	chr9_132785161_132785741_-
Zm00001d047411	chr9_132961944_132965798_-
Zm00001d047410	chr9_132978357_132982211_-
Zm00001d047412	Zm00001eb394120
Zm00001d047414	Zm00001eb394130
Zm00001d047415	chr9_133070617_133071311_-
Zm00001d047416	chr9_133071310_133071630_+
Zm00001d047417	Zm00001eb394140
Zm00001d047418	Zm00001eb394150
Zm00001d047419	chr9_133095579_133095898_+
Zm00001d047420	Zm00001eb394170
Zm00001d047421	Zm00001eb394180
Zm00001d047422	Zm00001eb394190
Zm00001d047423	Zm00001eb394200
Zm00001d047424	Zm00001eb394210
Zm00001d047425	Zm00001eb394220
Zm00001d047426	Zm00001eb394230
Zm00001d047427	Zm00001eb394240
Zm00001d047428	Zm00001eb394250
Zm00001d047429	chr9_133337765_133338094_+
Zm00001d047430	chr9_133340387_133341288_+
Zm00001d047433	chr9_133461151_133461746_+
Zm00001d047434	Zm00001eb394260
Zm00001d047435	Zm00001eb394270
Zm00001d047436	Zm00001eb394280
Zm00001d047437	Zm00001eb394290
Zm00001d047438	Zm00001eb394300
Zm00001d047439	Zm00001eb394310
Zm00001d047440	Zm00001eb394330
Zm00001d047441	Zm00001eb394340
Zm00001d047442	chr9_133914559_133915455_-
Zm00001d047443	Zm00001eb394360
Zm00001d047445	Zm00001eb394370
Zm00001d047446	Zm00001eb394380
Zm00001d047447	Zm00001eb394390
Zm00001d047448	Zm00001eb394400
Zm00001d047449	Zm00001eb394410
Zm00001d047451	chr9_134209968_134227350_+
Zm00001d047452	Zm00001eb394430
Zm00001d047453	Zm00001eb394440
Zm00001d047454	Zm00001eb394450
Zm00001d047455	Zm00001eb394460
Zm00001d047456	Zm00001eb394470
Zm00001d047457	Zm00001eb394480
Zm00001d047458	Zm00001eb394490
Zm00001d047460	Zm00001eb394500
Zm00001d047461	Zm00001eb394510
Zm00001d047462	Zm00001eb394520
Zm00001d047463	Zm00001eb394530
Zm00001d047464	Zm00001eb394540
Zm00001d047465	Zm00001eb394550
Zm00001d047466	Zm00001eb394570
Zm00001d047467	chr9_134549246_134557657_-
Zm00001d047468	Zm00001eb394580
Zm00001d047469	Zm00001eb394590
Zm00001d047470	Zm00001eb394600
Zm00001d047471	Zm00001eb394620
Zm00001d047471	Zm00001eb394610
Zm00001d047472	Zm00001eb394640
Zm00001d047474	Zm00001eb394650
Zm00001d047476	Zm00001eb394660
Zm00001d047477	Zm00001eb394670
Zm00001d047478	Zm00001eb394690
Zm00001d047479	Zm00001eb394700
Zm00001d047480	Zm00001eb394710
Zm00001d047480	Zm00001eb394730
Zm00001d047480	Zm00001eb394740
Zm00001d047481	Zm00001eb394750
Zm00001d047482	Zm00001eb394760
Zm00001d047483	Zm00001eb394770
Zm00001d047484	Zm00001eb394790
Zm00001d047487	Zm00001eb394800
Zm00001d047488	Zm00001eb394810
Zm00001d047489	Zm00001eb394820
Zm00001d047491	Zm00001eb394830
Zm00001d047492	Zm00001eb394840
Zm00001d047493	Zm00001eb394850
Zm00001d047494	Zm00001eb394870
Zm00001d047495	Zm00001eb394890
Zm00001d047496	Zm00001eb394900
Zm00001d047497	Zm00001eb394910
Zm00001d047498	Zm00001eb394920
Zm00001d047499	Zm00001eb394930
Zm00001d047500	Zm00001eb394940
Zm00001d047501	Zm00001eb394950
Zm00001d047502	Zm00001eb394960
Zm00001d047503	Zm00001eb394970
Zm00001d047504	Zm00001eb394980
Zm00001d047506	Zm00001eb395000
Zm00001d047507	Zm00001eb395020
Zm00001d047508	Zm00001eb395030
Zm00001d047509	chr9_136621246_136622555_+
Zm00001d047511	Zm00001eb395040
Zm00001d047512	Zm00001eb395050
Zm00001d047514	Zm00001eb395060
Zm00001d047516	Zm00001eb395070
Zm00001d047517	Zm00001eb395080
Zm00001d047518	Zm00001eb395090
Zm00001d047519	Zm00001eb395100
Zm00001d047521	Zm00001eb395110
Zm00001d047522	Zm00001eb395120
Zm00001d047523	Zm00001eb395130
Zm00001d047525	Zm00001eb395140
Zm00001d047526	Zm00001eb395150
Zm00001d047527	Zm00001eb395180
Zm00001d047528	Zm00001eb395190
Zm00001d047528	Zm00001eb395200
Zm00001d047530	Zm00001eb395210
Zm00001d047531	Zm00001eb395220
Zm00001d047532	Zm00001eb395230
Zm00001d047533	Zm00001eb395240
Zm00001d047534	Zm00001eb395250
Zm00001d047535	Zm00001eb395260
Zm00001d047536	Zm00001eb395270
Zm00001d047537	Zm00001eb395280
Zm00001d047538	Zm00001eb395290
Zm00001d047539	Zm00001eb395300
Zm00001d047540	Zm00001eb395310
Zm00001d047541	chr9_138083730_138086259_+
Zm00001d047542	Zm00001eb395330
Zm00001d047543	Zm00001eb395340
Zm00001d047546	chr9_138410143_138411185_-
Zm00001d047547	Zm00001eb395350
Zm00001d047548	Zm00001eb395360
Zm00001d047549	chr9_138503486_138504283_+
Zm00001d047550	chr9_138655493_138655837_+
Zm00001d047553	Zm00001eb395370
Zm00001d047554	Zm00001eb395380
Zm00001d047555	Zm00001eb395390
Zm00001d047557	Zm00001eb395400
Zm00001d047558	Zm00001eb395410
Zm00001d047559	Zm00001eb395430
Zm00001d047560	Zm00001eb395440
Zm00001d047561	Zm00001eb395460
Zm00001d047562	Zm00001eb395470
Zm00001d047563	Zm00001eb395480
Zm00001d047565	chr9_139264438_139264983_-
Zm00001d047566	Zm00001eb395490
Zm00001d047567	Zm00001eb395500
Zm00001d047568	Zm00001eb395510
Zm00001d047570	Zm00001eb395520
Zm00001d047571	chr9_139519691_139520044_-
Zm00001d047573	Zm00001eb395530
Zm00001d047574	Zm00001eb395560
Zm00001d047579	Zm00001eb395580
Zm00001d047580	chr9_139739523_139740207_-
Zm00001d047581	Zm00001eb395590
Zm00001d047582	Zm00001eb395600
Zm00001d047583	Zm00001eb395610
Zm00001d047584	Zm00001eb395620
Zm00001d047587	Zm00001eb395630
Zm00001d047587	Zm00001eb395640
Zm00001d047589	Zm00001eb395650
Zm00001d047591	Zm00001eb395660
Zm00001d047592	Zm00001eb395670
Zm00001d047593	Zm00001eb395690
Zm00001d047593	Zm00001eb395710
Zm00001d047593	Zm00001eb395700
Zm00001d047594	Zm00001eb395720
Zm00001d047595	Zm00001eb395740
Zm00001d047595	Zm00001eb395730
Zm00001d047596	Zm00001eb395740
Zm00001d047597	Zm00001eb395750
Zm00001d047599	Zm00001eb395770
Zm00001d047600	Zm00001eb395780
Zm00001d047601	Zm00001eb395790
Zm00001d047602	Zm00001eb395800
Zm00001d047603	Zm00001eb395810
Zm00001d047604	chr9_140443350_140443715_-
Zm00001d047605	Zm00001eb395830
Zm00001d047607	Zm00001eb395840
Zm00001d047608	Zm00001eb395850
Zm00001d047608	Zm00001eb395860
Zm00001d047609	chr9_140512206_140518542_+
Zm00001d047610	chr9_140519313_140520148_-
Zm00001d047611	Zm00001eb395870
Zm00001d047612	Zm00001eb395880
Zm00001d047613	Zm00001eb395890
Zm00001d047614	chr9_140560172_140560780_-
Zm00001d047615	Zm00001eb395920
Zm00001d047615	Zm00001eb395930
Zm00001d047616	Zm00001eb395940
Zm00001d047617	Zm00001eb395950
Zm00001d047618	Zm00001eb395970
Zm00001d047619	chr9_140753776_140755205_-
Zm00001d047620	Zm00001eb395980
Zm00001d047621	chr9_140825052_140825158_-
Zm00001d047622	chr9_140859917_140861762_-
Zm00001d047625	Zm00001eb396010
Zm00001d047626	chr9_140990859_140991551_-
Zm00001d047628	chr9_140996223_141003385_+
Zm00001d047630	chr9_141007220_141007923_-
Zm00001d047631	chr9_141010416_141021008_+
Zm00001d047632	Zm00001eb396030
Zm00001d047633	Zm00001eb396040
Zm00001d047634	Zm00001eb396050
Zm00001d047635	Zm00001eb396060
Zm00001d047636	Zm00001eb396070
Zm00001d047637	Zm00001eb396090
Zm00001d047638	Zm00001eb396100
Zm00001d047639	Zm00001eb396110
Zm00001d047639	Zm00001eb396120
Zm00001d047639	Zm00001eb396130
Zm00001d047640	Zm00001eb396140
Zm00001d047641	Zm00001eb396150
Zm00001d047642	chr9_141432985_141433101_-
Zm00001d047643	chr9_141444511_141445407_-
Zm00001d047644	Zm00001eb396160
Zm00001d047648	Zm00001eb396200
Zm00001d047650	Zm00001eb396220
Zm00001d047651	Zm00001eb396230
Zm00001d047653	chr9_141667790_141668353_-
Zm00001d047654	Zm00001eb396240
Zm00001d047655	chr9_141755517_141756481_+
Zm00001d047656	Zm00001eb396250
Zm00001d047657	Zm00001eb396270
Zm00001d047658	Zm00001eb396280
Zm00001d047659	Zm00001eb396290
Zm00001d047661	Zm00001eb396300
Zm00001d047662	Zm00001eb396310
Zm00001d047663	Zm00001eb396330
Zm00001d047664	Zm00001eb396340
Zm00001d047665	chr9_142147309_142148466_-
Zm00001d047666	Zm00001eb396350
Zm00001d047667	Zm00001eb396360
Zm00001d047667	Zm00001eb396370
Zm00001d047669	chr9_142244849_142245361_+
Zm00001d047670	Zm00001eb396380
Zm00001d047671	Zm00001eb396390
Zm00001d047672	Zm00001eb396400
Zm00001d047673	Zm00001eb396410
Zm00001d047674	Zm00001eb396420
Zm00001d047675	Zm00001eb396430
Zm00001d047676	Zm00001eb396440
Zm00001d047677	Zm00001eb396450
Zm00001d047678	chr9_142626935_142627441_-
Zm00001d047679	Zm00001eb396460
Zm00001d047680	Zm00001eb396470
Zm00001d047681	Zm00001eb396480
Zm00001d047683	Zm00001eb396490
Zm00001d047685	Zm00001eb396510
Zm00001d047686	chr9_142842219_142844623_-
Zm00001d047687	Zm00001eb396520
Zm00001d047688	Zm00001eb396530
Zm00001d047689	Zm00001eb396540
Zm00001d047691	chr9_142878993_142879413_-
Zm00001d047690	Zm00001eb396560
Zm00001d047694	Zm00001eb396610
Zm00001d047695	Zm00001eb396620
Zm00001d047695	Zm00001eb396630
Zm00001d047696	Zm00001eb396640
Zm00001d047697	Zm00001eb396650
Zm00001d047698	Zm00001eb396660
Zm00001d047699	Zm00001eb396670
Zm00001d047701	Zm00001eb396680
Zm00001d047702	Zm00001eb396690
Zm00001d047703	chr9_143021057_143021564_-
Zm00001d047704	chr9_143023081_143028270_-
Zm00001d047705	Zm00001eb396710
Zm00001d047706	Zm00001eb396720
Zm00001d047707	Zm00001eb396730
Zm00001d047709	Zm00001eb396750
Zm00001d047710	Zm00001eb396760
Zm00001d047710	Zm00001eb396780
Zm00001d047710	Zm00001eb396800
Zm00001d047711	Zm00001eb396810
Zm00001d047712	Zm00001eb396820
Zm00001d047713	Zm00001eb396830
Zm00001d047714	Zm00001eb396840
Zm00001d047716	chr9_143333215_143333773_+
Zm00001d047717	Zm00001eb396860
Zm00001d047719	Zm00001eb396880
Zm00001d047720	Zm00001eb396890
Zm00001d047721	Zm00001eb396900
Zm00001d047722	Zm00001eb396910
Zm00001d047723	Zm00001eb396920
Zm00001d047726	Zm00001eb396940
Zm00001d047727	Zm00001eb396950
Zm00001d047728	Zm00001eb396960
Zm00001d047729	chr9_143585154_143599730_-
Zm00001d047732	Zm00001eb396970
Zm00001d047736	Zm00001eb396990
Zm00001d047737	Zm00001eb397000
Zm00001d047738	Zm00001eb397010
Zm00001d047739	Zm00001eb397020
Zm00001d047740	Zm00001eb397030
Zm00001d047742	Zm00001eb397040
Zm00001d047743	Zm00001eb397050
Zm00001d047744	Zm00001eb397060
Zm00001d047745	Zm00001eb397070
Zm00001d047746	Zm00001eb397080
Zm00001d047747	Zm00001eb397090
Zm00001d047749	Zm00001eb397100
Zm00001d047750	chr9_144321247_144324526_-
Zm00001d047751	Zm00001eb397120
Zm00001d047752	Zm00001eb397130
Zm00001d047753	Zm00001eb397140
Zm00001d047754	Zm00001eb397150
Zm00001d047755	Zm00001eb397170
Zm00001d047757	Zm00001eb397180
Zm00001d047758	Zm00001eb397190
Zm00001d047759	Zm00001eb397200
Zm00001d047760	Zm00001eb397220
Zm00001d047761	Zm00001eb397240
Zm00001d047762	Zm00001eb397250
Zm00001d047763	Zm00001eb397260
Zm00001d047764	Zm00001eb397270
Zm00001d047765	Zm00001eb397280
Zm00001d047766	Zm00001eb397290
Zm00001d047767	Zm00001eb397300
Zm00001d047768	Zm00001eb397310
Zm00001d047769	Zm00001eb397320
Zm00001d047770	Zm00001eb397330
Zm00001d047771	Zm00001eb397340
Zm00001d047772	Zm00001eb397350
Zm00001d047774	Zm00001eb397360
Zm00001d047775	Zm00001eb397370
Zm00001d047776	Zm00001eb397390
Zm00001d047777	Zm00001eb397400
Zm00001d047778	Zm00001eb397410
Zm00001d047778	Zm00001eb397420
Zm00001d047780	Zm00001eb397430
Zm00001d047781	Zm00001eb397440
Zm00001d047782	Zm00001eb397450
Zm00001d047783	Zm00001eb397460
Zm00001d047784	Zm00001eb397470
Zm00001d047785	Zm00001eb397480
Zm00001d047786	Zm00001eb397490
Zm00001d047787	Zm00001eb397500
Zm00001d047788	Zm00001eb397510
Zm00001d047789	Zm00001eb397520
Zm00001d047790	Zm00001eb397530
Zm00001d047793	Zm00001eb397550
Zm00001d047794	Zm00001eb397560
Zm00001d047796	Zm00001eb397570
Zm00001d047797	Zm00001eb397580
Zm00001d047798	Zm00001eb397590
Zm00001d047799	Zm00001eb397600
Zm00001d047800	Zm00001eb397610
Zm00001d047801	Zm00001eb397620
Zm00001d047802	Zm00001eb397630
Zm00001d047803	Zm00001eb397640
Zm00001d047805	Zm00001eb397660
Zm00001d047806	Zm00001eb397670
Zm00001d047807	Zm00001eb397680
Zm00001d047807	Zm00001eb397690
Zm00001d047808	Zm00001eb397700
Zm00001d046511	chr9_145832214_145832778_-
Zm00001d047812	Zm00001eb397710
Zm00001d047813	Zm00001eb397720
Zm00001d047814	Zm00001eb397730
Zm00001d047817	Zm00001eb397740
Zm00001d047820	Zm00001eb397750
Zm00001d047821	chr9_146056401_146056496_-
Zm00001d047822	chr9_146057385_146058381_+
Zm00001d047821	chr9_146058432_146058626_-
Zm00001d047823	Zm00001eb397760
Zm00001d047824	Zm00001eb397770
Zm00001d047827	Zm00001eb397780
Zm00001d047828	Zm00001eb397790
Zm00001d047829	Zm00001eb397810
Zm00001d047830	Zm00001eb397820
Zm00001d047831	Zm00001eb397830
Zm00001d047832	Zm00001eb397840
Zm00001d047831	Zm00001eb397850
Zm00001d047833	Zm00001eb397860
Zm00001d047834	Zm00001eb397870
Zm00001d047835	Zm00001eb397880
Zm00001d047837	Zm00001eb397900
Zm00001d047838	Zm00001eb397910
Zm00001d047839	Zm00001eb397920
Zm00001d047840	Zm00001eb397930
Zm00001d047841	Zm00001eb397940
Zm00001d047842	Zm00001eb397950
Zm00001d047843	Zm00001eb397960
Zm00001d047845	Zm00001eb397970
Zm00001d047847	Zm00001eb397980
Zm00001d047848	Zm00001eb397990
Zm00001d047849	Zm00001eb398000
Zm00001d047850	chr9_146852519_146855481_+
Zm00001d047851	chr9_146907713_146908918_+
Zm00001d047852	Zm00001eb398010
Zm00001d047853	Zm00001eb398020
Zm00001d047854	Zm00001eb398050
Zm00001d047855	Zm00001eb398060
Zm00001d047856	Zm00001eb398070
Zm00001d047857	Zm00001eb398080
Zm00001d047858	Zm00001eb398090
Zm00001d047859	Zm00001eb398100
Zm00001d047860	Zm00001eb398110
Zm00001d047861	chr9_147087766_147089341_-
Zm00001d047863	Zm00001eb398120
Zm00001d047864	chr9_147209927_147211154_+
Zm00001d047865	chr9_147221273_147221659_+
Zm00001d047867	chr9_147253045_147254034_-
Zm00001d047868	Zm00001eb398130
Zm00001d047869	Zm00001eb398140
Zm00001d047870	chr9_147315693_147316400_-
Zm00001d047871	chr9_147370072_147372018_+
Zm00001d047872	chr9_147407235_147411741_+
Zm00001d047873	Zm00001eb398150
Zm00001d047875	Zm00001eb398160
Zm00001d047876	Zm00001eb398170
Zm00001d047877	Zm00001eb398180
Zm00001d047878	Zm00001eb398190
Zm00001d047879	chr9_147555305_147555528_+
Zm00001d047880	Zm00001eb398210
Zm00001d047881	Zm00001eb398220
Zm00001d047882	Zm00001eb398230
Zm00001d047883	Zm00001eb398250
Zm00001d047884	Zm00001eb398280
Zm00001d047885	Zm00001eb398290
Zm00001d047886	Zm00001eb398300
Zm00001d047887	Zm00001eb398310
Zm00001d047887	Zm00001eb398320
Zm00001d047888	Zm00001eb398330
Zm00001d047889	Zm00001eb398340
Zm00001d047890	Zm00001eb398350
Zm00001d047892	Zm00001eb398360
Zm00001d047893	Zm00001eb398370
Zm00001d047894	Zm00001eb398380
Zm00001d047895	Zm00001eb398390
Zm00001d047896	Zm00001eb398400
Zm00001d047896	Zm00001eb398410
Zm00001d047897	Zm00001eb398420
Zm00001d047898	Zm00001eb398430
Zm00001d047899	Zm00001eb398440
Zm00001d047900	Zm00001eb398450
Zm00001d047901	Zm00001eb398460
Zm00001d047903	chr9_148290062_148290747_+
Zm00001d047904	Zm00001eb398470
Zm00001d047905	Zm00001eb398480
Zm00001d047906	Zm00001eb398490
Zm00001d047907	Zm00001eb398500
Zm00001d047908	Zm00001eb398510
Zm00001d047909	Zm00001eb398520
Zm00001d047910	Zm00001eb398530
Zm00001d047911	Zm00001eb398540
Zm00001d047912	Zm00001eb398550
Zm00001d047913	Zm00001eb398560
Zm00001d047915	Zm00001eb398580
Zm00001d047916	Zm00001eb398600
Zm00001d047917	Zm00001eb398620
Zm00001d047918	Zm00001eb398630
Zm00001d047920	Zm00001eb398660
Zm00001d047921	Zm00001eb398670
Zm00001d047922	chr9_148912378_148912929_+
Zm00001d047923	Zm00001eb398680
Zm00001d047924	chr9_148981200_148982601_+
Zm00001d047925	chr9_148985270_148986590_-
Zm00001d047926	chr9_148986882_148987671_+
Zm00001d047927	chr9_149002221_149006202_+
Zm00001d047928	Zm00001eb398700
Zm00001d047928	Zm00001eb398710
Zm00001d047929	Zm00001eb398720
Zm00001d047930	Zm00001eb398730
Zm00001d047931	Zm00001eb398750
Zm00001d047932	chr9_149081121_149082098_+
Zm00001d047933	chr9_149090875_149091860_+
Zm00001d047934	Zm00001eb398790
Zm00001d047935	Zm00001eb398800
Zm00001d047936	Zm00001eb398810
Zm00001d047937	Zm00001eb398820
Zm00001d047938	Zm00001eb398830
Zm00001d047939	Zm00001eb398840
Zm00001d047940	Zm00001eb398850
Zm00001d047941	Zm00001eb398860
Zm00001d047942	Zm00001eb398870
Zm00001d047943	chr9_149327262_149328440_-
Zm00001d047944	Zm00001eb398880
Zm00001d047945	Zm00001eb398890
Zm00001d047946	Zm00001eb398900
Zm00001d047948	Zm00001eb398910
Zm00001d047948	Zm00001eb398920
Zm00001d047951	Zm00001eb398940
Zm00001d047952	Zm00001eb398950
Zm00001d047954	Zm00001eb398960
Zm00001d047955	Zm00001eb398970
Zm00001d047956	Zm00001eb398980
Zm00001d047957	Zm00001eb398990
Zm00001d047957	Zm00001eb399000
Zm00001d047958	Zm00001eb399010
Zm00001d047959	Zm00001eb399020
Zm00001d047960	Zm00001eb399030
Zm00001d047961	chr9_149744957_149746355_-
